,name,lat,lon,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,email,phone,website,wheelchair,contact:facebook,contact:phone,wikidata,fixme,contact:website,old_name,opening_hours,smoking,source,cuisine,drink:club-mate,recycling:cans,recycling:glass,recycling:paper,addr:country,toilets:wheelchair,name:es,designation,wifi,source:name,old_name_1,description,payment:bitcoin,note,alt_name,wheelchair:description,layer,outdoor_seating,addr:subdistrict,internet_access:fee,internet_access,opening_hours:signed,name:en,craft_beer,shop,food,delivery,payment:american_express,payment:discover_card,payment:mastercard,payment:visa,seating,addr:housename,url,contact:email,brewery,description_1,addr:state,operator,old_name_2,lgbtq,name:zh,wheelchair:description:es,microbrewery,entrance,lgbtq:bears,level,outside_seating,craft,ramp:wheelchair,diet:vegan,diet:vegetarian,name:uk,reservation,takeaway,name:ca,disused:amenity,name:fr,min_age,diet:gluten_free,facebook,capacity,beacon:type,indoormark,amenity_1,addr:unit,payment:cash,payment:credit_cards,start_date,payment:debit_cards,name:de,air_conditioning,opening_hours:covid19
553,Plaza Mayor,40.4151284,-3.7063631,Madrid,4,28012.0,Calle de Gerona,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Casa Baranda,40.4237733,-3.7016495,Madrid,11,28004.0,Calle de Colón,bar,,,,limited,,,,,,La Huida,,,,,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Bar Juvi,40.3916381,-3.7104401,Madrid,6,28019.0,Calle del Marques de Jura Real,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar Juvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Vacaciones,40.4253033,-3.7035583,Madrid,15,28004.0,Calle del Espíritu Santo,bar,info@vacacionesbar.com,+34 911 30 41 25,http://www.vacacionesbar.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Nassau Madrid,40.4376823,-3.6809517,Madrid,37,28006.0,Calle de María de Molina,bar,,+34 696 257 763,http://www.nassaumadrid.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,El Perro de la Parte de Atrás del Coche,40.4222647,-3.7039415,Madrid,15,28004.0,Calle de la Puebla,bar,,+34 618 78 30 54,,,https://es-la.facebook.com/elperroclub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,El Cangrejero,40.4271764,-3.7095911,Madrid,25,28015.0,Calle de Amaniel,bar,,,,,,,Q57446846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Cervecería Roldán,40.4296555,-3.7079366,Madrid,5,28015.0,Calle de Alberto Aguilera,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Kaligula's,40.4303321,-3.7114246,Madrid,36,28015.0,Calle de Alberto Aguilera,bar,,,http://grupokaligulas.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Bar Armando,40.4358906,-3.7144082,Madrid,53,28015.0,Calle de Andrés Mellado,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,La Taberna de Nacho,40.4322526,-3.7143842,Madrid,18,28015.0,Calle de Andrés Mellado,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Kramer,40.4271431,-3.7084665,Madrid,1,28015.0,Plaza de las Comendadoras,bar,,+34 639 74 57 24,,,https://www.facebook.com/pages/Kramer/261335687340473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Café Moderno,40.4272999,-3.708479,Madrid,1,28015.0,Plaza de las Comendadoras,bar,info@cafemodernomadrid.com,,http://cafemodernomadrid.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Bar Iberia,40.4298678,-3.7052902999999997,Madrid,4,28015.0,Glorieta de Ruiz Jiménez,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Bar Sánchez,40.4317708,-3.7101988,Madrid,26,28015.0,Calle de Rodríguez San Pedro,bar,,,,,,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Los Chicos,40.433136,-3.7134979,Madrid,33,28015.0,Calle de Guzmán el Bueno,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Bukavu,40.4352708,-3.7140351,Madrid,71,28015.0,Calle de Fernández de los Ríos,bar,,+34 915 43 81 16,,,https://es-es.facebook.com/BarBukavu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,Bar Leiner,40.4290265,-3.7092369,Madrid,42,28015.0,Calle del Conde Duque,bar,,+34 687 44 47 75,,,https://es-es.facebook.com/pages/Bar-Leiner-Madrid/352350908231147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Garden,40.4312897,-3.7090267,Madrid,15,28015.0,Calle de Vallehermoso,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,El Amor Hermoso,40.4267858,-3.708179,Madrid,,28015.0,Calle de la Palma,bar,,,,,https://es-es.facebook.com/elamorhermosobar/,+34 606 21 64 82,,,,Bar José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,La Carmencita,40.4260905,-3.7074034,Madrid,51,28015.0,Calle de San Vicente Ferrer,bar,carmencita@carmencitabar.com,+34 915 23 80 73,http://www.carmencitabar.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,La Austriaca,40.4213895,-3.7014339,Madrid,3,28004.0,Calle de San Onofre,bar,,,,,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Casa Martin,40.4199078,-3.679105,Madrid,17,28009.0,Avenida de Menéndez Pelayo,bar,,,,,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,,,Martin’s House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,B de J,40.4201263,-3.6791962,Madrid,15,28009.0,Avenida de Menéndez Pelayo,bar,,,,,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,Bora Bora,40.4257426,-3.7134716,Madrid,5,28008.0,Calle de Ventura Rodríguez,bar,,+34 915 420 467,http://www.borabora-polinessianbar.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Bar Galleta,40.422695,-3.7036263,Madrid,31,28004.0,Corredera Baja de San Pablo,bar,,,,,,,Q57446009,,,Mayke II,,,,regional,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Estación Malasaña,40.4235992,-3.7050937,Madrid,16,28004.0,Calle del Pez,bar,,,,,,,,,http://estacionmalasana.es/,The Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Bar Selva,40.4235515,-3.7086468999999997,Madrid,7,28015.0,Plaza de los Mostenses,bar,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,Escalones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Fotomatón,40.4244549,-3.709445,Madrid,2,28015.0,Plaza del Conde de Toreno,bar,,,,,https://es-es.facebook.com/fotomatonbarconciertos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,El Jardín Secreto,40.4258218,-3.7114898,Madrid,2,28015.0,Calle del Conde Duque,bar,,,http://www.eljardinsecretomadrid.com/main/,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Alevosía,40.4232589,-3.7066651,Madrid,8,28004.0,Calle de Andrés Borrego,bar,,,,,,,,,,Destino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,Varsovia,40.4288286,-3.7034042,Madrid,33,28004.0,Calle de San Andrés,bar,,,,,https://www.facebook.com/Varsovia-bar-cocktail-1589485831363554/,,,,,Café El Parnasillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Denay,40.3951857,-3.706852,,,,,bar,,,,,,,,,,La Trola,19:00-3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Estupenda,40.4225962,-3.7046498,Madrid,14,28004.0,Calle de San Roque,bar,,+34 605 96 24 05,,limited,https://www.facebook.com/estupendacafebar/,,,,,El Fabuloso Coconut,,,,,,,,,,,,,,,,,,,,"Dos escalones, uno de 16cm y otro de 8cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Gourmet,40.406098,-3.7078743,,,,,bar,,,,,,,,,,Paco y Miguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Farmacia de Guardia,40.4233876,-3.7027566,Madrid,49,28004.0,Corredera Baja de San Pablo,bar,,,,,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,Sidi,40.4237869,-3.7020738,Madrid,15,28004.0,Calle de Colón,bar,,,,limited,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Gorila,40.4232668,-3.7028673,Madrid,47,28004.0,Corredera Baja de San Pablo,bar,gorilacafemadrid@gmail.com,+34 910 07 08 88,,,https://es-es.facebook.com/Gorilamadrid,,Q57446406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Tanka's,40.4206008,-3.707832,Madrid,4,28013.0,Calle de Silva,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Viña,40.419116,-3.7070473,Madrid,7,28013.0,Calle de las Navas de Tolosa,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,La Galería,40.4189491,-3.7082735,Madrid,9,28013.0,Calle Costanilla de los Ángeles,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,La Cervecería Deportiva,40.4189322,-3.7081204,Madrid,12,28013.0,Calle Costanilla de los Ángeles,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Sambao,40.4173077,-3.7087212,Madrid,9,28013.0,Calle de las Fuentes,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Plaza Menor,40.4141739,-3.7085488,Madrid,3,28005.0,Calle Gómez de Mora,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,El Anciano Rey de los Vinos,40.4154499,-3.7132643,Madrid,19,28013.0,Calle de Bailén,bar,,+34 91 559 53 32,http://www.elancianoreydelosvinos.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,María Pandora,40.4124908,-3.7145144,Madrid,1,28005.0,Plaza Gabriel Miró,bar,,+34 913 64 00 39,https://www.mariapandora.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,Oss I,40.4072207,-3.7039201,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,De Olvido,40.3083288,-3.7312569,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Bodegas Rivas,40.4266688,-3.7076523,Madrid,61,28015.0,Calle de la Palma,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Café La Palma,40.4267664,-3.7079906,Madrid,62,28015.0,Calle de la Palma,bar,cafelapalma@cafelapalma.com,+34 91 522 50 31,http://www.cafelapalma.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,La Palmera,40.4267214,-3.7081798,Madrid,67,28015.0,Calle de la Palma,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,La Pastelería Eventos,40.4267347,-3.7083206,Madrid,69,28015.0,Calle de la Palma,bar,,,http://www.lapasteeventos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Vian,40.4240264,-3.7053877,Madrid,2,28004.0,Calle del Marqués de Santa Ana,bar,,,,,https://es-es.facebook.com/laparalelabar/,,,,,Tiovivo,,,,,,,,,,,,,,,La Paralela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,La Milana Bonita,40.4241741,-3.7053081,Madrid,7,28004.0,Calle del Marqués de Santa Ana,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,Punto Sur,40.425203,-3.7037459999999998,Madrid,32,28004.0,Calle del Marqués de Santa Ana,bar,,,,,,,,,,El Último,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,El Rincón,40.4254398,-3.703586,Madrid,26,28004.0,Calle del Espiritu Santo,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,El 2D,40.4269172,-3.7035901,Madrid,18,28004.0,Calle de San Andrés,bar,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,Escalón alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,El 23,40.4871076,-3.7015592,Madrid,23,28034.0,Calle de Alfredo Marqurie,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Estocolmo,40.4268417,-3.7087489,Madrid,72,28015.0,Calle de la Palma,bar,,,,,https://es-la.facebook.com/Estocolmo.bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,La Caracola del Norte,40.4268365,-3.7086952,Madrid,70,28015.0,Calle de la Palma,bar,,,,,https://www.facebook.com/La-Caracola-del-Norte-1352561858148381/?ref=page_internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,La Casa del Pez,40.4238827,-3.7051372000000002,Madrid,1,28004.0,Calle de Jesús del Valle,bar,,,,,,+34 667430692,,,http://casadelpezginbar.blogspot.com.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,,41.0119886,-3.4449984,Puebla de la Sierra,,,Plaza Carlos Ruiz,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Cervecería Santa Ana,40.4143535,-3.7009567,Madrid,10,28012.0,Plaza del Ángel,bar,info@cerveceriasantaana.com,+34 91 429 43 56,https://cerveceriasantaana.com/,,,,Q57446757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,喝啤酒的好地方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Candi,40.4257122,-3.708724,Madrid,16,28015.0,Calle de Noviciado,bar,,,,,https://es-es.facebook.com/pages/Candi/47511143720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,El Chorrillo,40.4258631,-3.7101173,Madrid,,28015.0,Travesía del Conde Duque,bar,,,,,,,,,,Toledano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Rustika,40.426245,-3.7106678,Madrid,11,28015.0,Calle del Limón,bar,rustikacafe@yahoo.es,+34 619248255,http://www.rustikacafe.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Macanudo,40.4265288,-3.7105579,Madrid,15,28015.0,Calle del Limón,bar,,,,,,+34 622 035 741,,,http://www.macanudobarespacioarte.es/,El Verde Limón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Taberna de Abajo,40.4264797,-3.7104605,Madrid,16,28015.0,Calle del Limón,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Taberna del Limón,40.426784,-3.7102896,Madrid,22,28015.0,Calle del Limón,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Taberna de Corps,40.4269337,-3.7103729,Madrid,1,28015.0,Plaza de los Guardias de Corps,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Taberna de la Casta,40.426831,-3.7097747,Madrid,1,28015.0,Calle de Cristo,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,La Canela,40.4268392,-3.7098712,Madrid,1,28015.0,Calle de Cristo,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,Bar Muñiz,40.4207051,-3.7091551,Madrid,12,28013.0,Plaza de Santo Domingo,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Cervecería Monje,40.4197232,-3.7090012999999997,Madrid,16,28013.0,Cuesta de Santo Domingo,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Bodegas Casas,40.4045265,-3.681082,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,Bar Pepito,40.4645709,-3.5884045,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,Donde Blas,40.3959125,-3.7115470999999998,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,La Renta,40.4675059,-3.8709992,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Camarote Vintage,40.408393,-3.7164666,,22,,Ronda de Segovia,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Súper Pop Bar,40.4251497,-3.7032742,Madrid,31,28004.0,Calle de Jesús del Valle,bar,,+34 605 96 26 24,,,https://es-es.facebook.com/superpopbar/,,,,,Café-Bar Bendita,Espacio Quoncor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Wharf 73,40.4238524,-3.7013629,Madrid,12,28004.0,Calle de Colón,bar,wharf73madrid@gmail.com,+34 649 76 76 76,,,https://es-es.facebook.com/WHARF73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Macera,40.4261262,-3.6981877,Madrid,21,28004.0,Calle de San Mateo,bar,,,,,https://www.facebook.com/Macera-TallerBar-385185174987576/,+34 910 11 58 10,Q57446560,,http://www.maceradrinks.com/,Deja Vu,,,,,,,,,,,,,,,,,,,,,,,Justicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Cuatro de Ocho,40.4261723,-3.6980858,Madrid,21,28004.0,Calle de San Mateo,bar,,,http://alcaravea.com/cuatrodeocho/,,,,,,,Pá Jamá,,,,,,,,,,,,,,,,,,,,,,,Justicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Bar Ayala,40.4271584,-3.6748915,Madrid,102,28006.0,Calle de Ayala,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,DG Lounge Coffee,40.4273588,-3.6783279,Madrid,82,28001.0,Calle de Ayala,bar,,+34 914318769,http://loungecoffee.com/lounge/ubicacion.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,El Rincón de Falin,40.4232298,-3.7058474,Madrid,13,28004.0,Calle Pizarro,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Ainoa,40.3161267,-3.8589065,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Ensanche 71,40.3631669,-3.5977048,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Lakshmi,40.3676749,-3.6008728,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,BareM@gnum,40.4023377,-3.6226454,Madrid,10,28032.0,Plaza de Rosa Chacel,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,As Sport Bar,40.3988437,-3.622353,Madrid,26,28032.0,Bulevar de Indalecio Prieto,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
